filename,IFOREST,LOF,MP,NORMA,IFOREST1,HBOS,OCSVM,PCA,AE_old,CNN,LSTM,POLY,dataset,period_length,ratio,nb_anomaly,average_anom_length,median_anom_length,std_anom_length,data_len,point_anom,seq_anom,mixed_anom,type_an,min_val_norm,max_val_norm,AE_unc,LSTMAE,LSTMAE_unc,AE
YahooA4Benchmark-TS94_data.out,0.518307323,0.742566257,0.853610675,0.936582325,0.716363468,0.532043587,0.600632561,0.538946348,0.874526734,0.956136301,0.837173331,0.436443808,YAHOO,24.0,0.007738095,13,1.0,1.0,0.0,1680,1,0,0,point,-1854.92526445912,1474.1241975000698,0.8215587651700429,0.8120068294033501,0.3818005629643302,0.8120068294033501
YahooA4Benchmark-TS95_data.out,0.441935484,0.9,0.962126643,0.991457587,0.621804062,0.473715651,0.396236559,0.467801673,0.95525687,0.99958184,0.793727599,0.487992832,YAHOO,24.0,0.00297619,5,1.0,1.0,0.0,1680,1,0,0,point,-1300.16080578752,4429.81165945444,0.8840597014925373,0.8920597014925373,0.5002985074626866,0.8920597014925373
YahooA4Benchmark-TS96_data.out,0.894603459,0.964221825,0.988670244,0.996571258,0.985986881,0.788014311,0.290995826,0.780560525,0.926803816,1.0,0.984197973,0.523852117,YAHOO,24.0,0.001190476,2,1.0,1.0,0.0,1680,1,0,0,point,-972.26330889192,4557.591932403329,0.8530989272943981,0.8560786650774732,0.6612038140643623,0.8560786650774732
YahooA4Benchmark-TS97_data.out,0.611188364,0.833508719,0.906776158,0.949319753,0.761857336,0.544159651,0.324150631,0.645369814,0.832212117,0.970948587,0.895012778,0.715085689,YAHOO,24.0,0.00952381,16,1.0,1.0,0.0,1680,1,0,0,point,-2837.48890135931,731.679000990031,0.9038837139423076,0.909442608173077,0.6151968149038461,0.909442608173077
YahooA4Benchmark-TS98_data.out,0.521254006,0.73447516,0.897696314,0.952223558,0.444250801,0.45625,0.450280449,0.541225962,0.83125,1.0,0.998657853,0.522215545,YAHOO,12.0,0.008928571,15,1.0,1.0,0.0,1680,1,0,0,point,-467.454961349712,4886.51119954363,0.7786186186186186,0.8835235235235235,0.513113113113113,0.8835235235235235
YahooA4Benchmark-TS99_data.out,0.42376353,0.75896347,0.938439567,0.960669723,0.635974143,0.431242483,0.410816296,0.4778638,0.878701894,0.862015183,0.985868912,0.416679194,YAHOO,24.0,0.00952381,15,1.066666667,1.0,0.249443826,1680,0,0,1,mixed,-890.283077023725,1927.8439254972,0.6941481370192308,0.6977163461538461,0.4498572716346154,0.6977163461538461
YahooA4Benchmark-TS9_data.out,0.628426698,0.944576877,0.811382598,0.887961859,0.936829559,0.626340882,0.33909416,0.460369487,0.821215733,0.993146603,0.722884386,0.661203814,YAHOO,24.0,0.000595238,1,1.0,1.0,0.0,1680,1,0,0,point,-2221.8524475234804,1211.01844367173,0.9446098868374032,0.961882072662299,0.1715306730196545,0.961882072662299
Yahoo_A1real_10_data.out,1.0,1.0,0.021376518,0.162105263,1.0,1.0,0.992604588,1.0,0.846072874,0.706018893,0.693792173,0.998245614,YAHOO,24.0,0.009034051,1,13.0,13.0,0.0,1439,0,1,0,sequence,7.8295074701,11.266202442982,0.9998381702449024,0.9998381702449024,0.9998381702449024,0.9998381702449024
Yahoo_A1real_11_data.out,0.998423649,0.997125478,0.136011276,0.251937984,0.99514113,0.997422202,0.993527688,0.997125478,0.659841994,0.763751345,0.667260116,0.996124031,YAHOO,42.0,0.013203614,1,19.0,19.0,0.0,1439,0,1,0,sequence,1977.0,19608.0,0.3158265381764269,0.9921423276501112,0.879058561897702,0.9921423276501112
Yahoo_A1real_12_data.out,0.918583043,0.990127758,0.267595819,0.906504065,1.0,0.528222997,0.831939605,0.990940767,0.007897793,0.685133566,0.675493612,0.681416957,YAHOO,74.0,0.002084781,2,1.5,1.5,0.5,1439,0,0,1,mixed,1.0,115.0,0.6566852367688022,1.0,0.851439182915506,1.0
Yahoo_A1real_13_data.out,0.95371669,0.985302712,0.977004441,0.975806452,0.989481066,0.833245676,0.739685601,0.95885928,0.966573165,0.881077606,0.730569191,0.758064516,YAHOO,24.0,0.008339124,3,4.0,3.0,1.414213562,1439,0,1,0,sequence,3838.0,18137.0,0.7621466946975006,0.9307988787666432,0.8130109787432843,0.9307988787666432
Yahoo_A1real_14_data.out,0.801532033,0.998259053,0.146587744,0.921657382,0.998955432,0.608983287,0.998084958,0.990947075,0.963614206,0.84505571,0.52071727,0.993732591,YAHOO,25.0,0.001389854,1,2.0,2.0,0.0,1439,0,1,0,sequence,8.0,5002.0,0.9982602644398052,0.9989561586638832,0.998608211551844,0.9989561586638832
Yahoo_A1real_15_data.out,0.925910364,0.986169468,0.97482493,0.974964986,0.998389356,0.806337535,0.78820028,0.960329132,0.961834734,0.954131653,0.837990196,0.804271709,YAHOO,24.0,0.00694927,3,3.333333333,3.0,1.247219129,1439,0,1,0,sequence,3960.0,18802.0,0.9610916724982506,0.9894331700489852,0.7249125262421274,0.9894331700489852
Yahoo_A1real_16_data.out,0.994509266,0.995081217,0.987874628,1.0,1.0,0.993479753,0.989933654,0.993479753,0.994166095,0.996911462,0.977693892,0.994166095,YAHOO,167.0,0.002053388,1,3.0,3.0,0.0,1461,0,1,0,sequence,0.82472222222222,2.5113888888889,1.0,0.9954275262917238,1.0,0.9954275262917238
Yahoo_A1real_17_data.out,0.994364475,0.432786233,0.265864188,0.399636085,0.981120991,0.999878449,0.684736567,0.993436271,0.559504516,0.556351568,0.579315413,0.953442459,YAHOO,23.0,0.159410112,3,75.66666667,78.0,32.29379025,1424,0,1,0,sequence,0.0,3287.0,0.9274802277352706,0.9370084535862416,0.7684519669217097,0.9370084535862416
Yahoo_A1real_18_data.out,0.99622512,0.995767559,0.993250972,0.99988561,1.0,0.990619995,0.181880577,0.991649508,0.984442919,0.997483413,0.998741707,0.994166095,YAHOO,24.0,0.002053388,1,3.0,3.0,0.0,1461,0,1,0,sequence,0.10166666666667,0.61888888888889,0.9942844078646548,0.9817101051668954,0.9769090077732052,0.9817101051668954
Yahoo_A1real_19_data.out,0.987655253,0.285030498,0.438250483,0.310812105,0.98735506,0.998999971,0.410479867,0.989299869,0.785816893,0.546008722,0.542505857,0.926996007,YAHOO,23.0,0.159410112,3,75.66666667,78.0,31.47838765,1424,0,1,0,sequence,0.0,118.0,0.9058807076428222,0.9088985312031914,0.7742005527769497,0.9088985312031914
Yahoo_A1real_1_data.out,0.996294989,0.989767114,0.410021171,0.617148906,1.0,0.995059986,0.351446718,0.995412844,0.266584333,0.999294284,0.999117855,0.993648553,YAHOO,48.0,0.001408451,2,1.0,1.0,0.0,1420,1,0,0,point,0.0,0.4140256163498,1.0,1.0,1.0,1.0
Yahoo_A1real_20_data.out,0.715625273,0.804362064,0.80462405,0.924886473,0.656154484,0.487621168,0.492970046,0.126833901,0.466454895,0.898644223,0.817876168,0.736802463,YAHOO,24.0,0.023206751,3,11.0,7.0,9.416297928,1422,0,1,0,sequence,0.03,1.82,0.725243798677924,0.814167593865218,0.7316796474463861,0.814167593865218
Yahoo_A1real_21_data.out,0.985432885,0.975524888,0.816643076,0.942498231,1.0,0.973283793,0.972811984,0.981304553,0.98720217,0.787862703,0.615947157,0.993099788,YAHOO,124.0,0.004225352,2,3.0,3.0,2.0,1420,0,0,1,mixed,0.0,648.0,0.8421735030645922,1.0,0.4337576614804337,1.0
Yahoo_A1real_22_data.out,0.999988294,0.532483495,0.681351548,0.607564265,0.998173901,1.0,0.512683195,0.999994147,0.434436016,0.531195861,0.508703235,0.996066863,YAHOO,24.0,0.044366197,1,63.0,63.0,0.0,1420,0,1,0,sequence,25.0,19066.0,0.9410932144904142,0.9948064708565814,0.7766899439707103,0.9948064708565814
Yahoo_A1real_23_data.out,0.971541353,0.956221805,0.191071429,0.160958647,1.0,0.972330827,0.868609023,0.972763158,0.534680451,0.948909774,0.942481203,0.97674812,YAHOO,24.0,0.013380282,12,1.583333333,1.0,0.759202798,1420,0,0,1,mixed,0.0,0.97236626590723,0.99909838836921,0.9989856869153612,0.99909838836921,0.9989856869153612
Yahoo_A1real_24_data.out,0.980566136,0.997164993,0.792546745,0.910167071,1.0,0.98556527,0.97470135,0.997359765,0.938019391,0.905427632,0.733487708,0.994286704,YAHOO,24.0,0.010951403,3,5.333333333,1.0,6.12825877,1461,0,0,1,mixed,32.312155497534,42.862533014715,0.9995242214532872,0.9994377162629756,0.996712802768166,0.9994377162629756
Yahoo_A1real_25_data.out,0.999991641,0.483824587,0.76131443,0.961346196,1.0,1.0,0.262384431,1.0,0.851579088,0.752662465,0.648028021,0.995494291,YAHOO,67.0,0.029965157,1,43.0,43.0,0.0,1435,0,1,0,sequence,0.0,38.0,0.9961908580593424,0.9982959101844426,0.9603047313552526,0.9982959101844426
Yahoo_A1real_26_data.out,0.871439784,0.17084621,0.258695119,0.977625705,0.886367427,0.037149865,0.963821437,0.750679421,0.095874417,0.450777532,0.491179789,0.153715968,YAHOO,24.0,0.052264808,5,15.0,18.0,9.5289034,1435,0,0,1,mixed,1.0,1244.0,0.224235294117647,0.1657549019607843,0.1569803921568627,0.1657549019607843
Yahoo_A1real_27_data.out,0.904143258,0.967696629,0.967521067,0.982794944,0.997893258,0.971032303,0.503686798,0.970154494,0.915554775,0.999648876,0.995435393,0.970505618,YAHOO,24.0,0.001401542,2,1.0,1.0,0.0,1427,1,0,0,point,0.0,1352.0,0.99859649122807,1.0,0.9094736842105264,1.0
Yahoo_A1real_28_data.out,0.868812637,0.750785768,0.924364201,0.97706904,0.923991523,0.959431912,0.719036244,0.926281476,0.916636733,0.869005711,0.836730845,0.419896548,YAHOO,24.0,0.056904927,4,20.5,1.0,33.77499075,1441,0,0,1,mixed,5.0,36854.0,0.3041511872072363,0.2099463378739747,0.2295626267520953,0.2099463378739747
Yahoo_A1real_29_data.out,0.813079454,0.969993022,0.959824544,0.981108563,0.99117735,0.67740006,0.676801914,0.92458379,0.965457083,0.897567541,0.770710797,0.973532051,YAHOO,24.0,0.004857738,5,1.4,1.0,0.489897949,1441,0,0,1,mixed,11.0,190127.0,0.9938234708109186,0.9926280135485156,0.9941223351265192,0.9926280135485156
Yahoo_A1real_2_data.out,0.969958685,0.991275492,0.949476969,0.782568565,0.987737342,0.997758439,0.692576477,0.998044128,0.106474156,0.638295534,0.613792194,0.995033404,YAHOO,71.0,0.011118833,2,8.0,8.0,5.0,1439,0,1,0,sequence,3594.0,14199.0,0.029075895994378,0.9862965565706254,0.4886243851018974,0.9862965565706254
Yahoo_A1real_30_data.out,0.981085841,0.994601424,0.985527223,0.993414503,1.0,0.954782143,0.260701432,0.995979784,0.960678459,0.996936978,0.985106057,0.990083467,YAHOO,24.0,0.006160164,2,4.5,4.5,3.5,1461,0,0,1,mixed,1.0383333333333,2.9558333333333,0.9992347719620448,0.9989286807468626,0.9989286807468626,0.9989286807468626
Yahoo_A1real_31_data.out,0.995393485,0.796273181,0.163115193,0.193131835,0.965584879,0.929104256,0.71444068,0.986938302,0.569602948,0.783033167,0.689892416,0.992510699,YAHOO,19.0,0.0168185,2,12.0,12.0,11.0,1427,0,0,1,mixed,0.0,2259.0,0.982062247564742,0.9795378949869328,0.7273996198622,0.9795378949869328
Yahoo_A1real_32_data.out,0.96833197,0.528026785,0.62432691,0.682501967,0.938438276,0.951738077,0.948937713,0.953057257,0.921535803,0.715196025,0.680897351,0.961959792,YAHOO,211.0,0.03293623,2,23.5,23.5,0.5,1427,0,1,0,sequence,0.0,1.0,0.9528060437866172,0.953098982423682,0.9521584952204748,0.953098982423682
Yahoo_A1real_33_data.out,0.968314763,0.996518106,0.008008357,0.881963788,1.0,0.497562674,0.993036212,0.996518106,0.217966574,0.572075209,0.504352368,0.994428969,YAHOO,74.0,0.001389854,1,2.0,2.0,0.0,1439,0,1,0,sequence,1.0,179.0,0.1033402922755741,1.0,0.8643006263048016,1.0
Yahoo_A1real_34_data.out,0.96345515,0.981979261,0.979210712,0.947447901,0.99944629,0.812393033,0.101177892,0.926960636,0.94966274,0.983539716,0.814456861,0.945283399,YAHOO,24.0,0.004905396,4,1.75,1.0,1.299038106,1427,0,0,1,mixed,0.0,41827.0,0.8248490945674044,0.9939637826961772,0.6551307847082495,0.9939637826961772
Yahoo_A1real_36_data.out,0.98604811,0.99209622,0.96652921,0.975120275,1.0,0.943505155,0.983298969,0.991890034,0.983161512,0.980068729,0.847353952,0.99209622,YAHOO,24.0,0.003422313,2,2.5,2.5,1.5,1461,0,0,1,mixed,4.3302777777778,7.0780555555556,1.0,1.0,1.0,1.0
Yahoo_A1real_37_data.out,0.995690199,0.528633898,0.839927679,0.847275365,0.798196191,0.978450994,0.749716184,0.994386747,0.912016987,0.837068494,0.755445066,0.96360846,YAHOO,168.0,0.023709902,2,17.0,17.0,14.0,1434,0,1,0,sequence,0.0,426.0,0.8571848739495798,0.9205252100840337,0.4940966386554622,0.9205252100840337
Yahoo_A1real_38_data.out,0.830588881,0.954520505,0.959303693,0.979847879,0.713557594,0.623343527,0.092527248,0.827805222,0.983846938,0.778483494,0.71061711,0.89308398,YAHOO,24.0,0.006306938,3,3.0,2.0,2.160246899,1427,0,0,1,mixed,14.0,889703.0,0.6380661338348221,0.896411220811785,0.7334273624823695,0.896411220811785
Yahoo_A1real_39_data.out,0.91875,0.947669492,0.959392655,0.94279661,0.983792373,0.873870056,0.791278249,0.885487288,0.962747175,0.815572034,0.635699153,0.910875706,YAHOO,168.0,0.007007708,4,2.5,2.0,1.658312395,1427,0,0,1,mixed,5.0,79600.0,0.6619618913196894,0.968666196189132,0.517925194071983,0.968666196189132
Yahoo_A1real_3_data.out,0.988627451,0.998915802,0.992087659,0.99289504,1.0,0.969873126,0.962306805,0.998546713,0.976239908,0.999077278,0.947589389,0.994117647,YAHOO,24.0,0.01026694,2,7.5,7.5,6.5,1461,0,0,1,mixed,1.8619444444444,4.2797222222222,0.99870908252651,0.99870908252651,0.9988473951129552,0.99870908252651
Yahoo_A1real_40_data.out,0.908144502,0.583697065,0.693239227,0.841070765,0.93917162,0.96447344,0.709175334,0.9685039,0.748630201,0.571591753,0.461705981,0.298569837,YAHOO,24.0,0.056061668,2,40.0,40.0,39.0,1427,0,0,1,mixed,0.0,966.0,0.2528582034149963,0.158221974758723,0.1649406087602078,0.158221974758723
Yahoo_A1real_41_data.out,0.98159795,0.977521547,0.044374563,0.337759143,1.0,0.958770091,0.95795481,0.976473329,0.030281854,0.996622409,0.998485907,0.980083857,YAHOO,14.0,0.002090592,3,1.0,1.0,0.0,1435,1,0,0,point,0.0,851.0,1.0,1.0,0.7567504655493482,1.0
Yahoo_A1real_42_data.out,0.992383513,0.436265885,0.013180189,0.221904529,0.99933203,0.993646139,0.699103943,0.99336103,0.714654611,0.630009775,0.646024764,0.993426197,YAHOO,24.0,0.030555556,3,14.66666667,17.0,3.299831646,1440,0,1,0,sequence,0.0,291.0,0.9815381609794216,0.9829545454545454,0.8881870278718416,0.9829545454545454
Yahoo_A1real_43_data.out,0.721137615,0.835898632,0.451703536,0.622423596,0.55363806,0.458066809,0.663168532,0.569996002,0.395811123,0.791178038,0.649864517,0.834021855,YAHOO,23.0,0.022222222,3,10.66666667,5.0,9.463379711,1440,0,1,0,sequence,1.326873,2.059761,0.8600186434659091,0.8566672585227273,0.8605735085227273,0.8566672585227273
Yahoo_A1real_44_data.out,0.923883911,0.98265564,0.969790949,0.995826633,0.927406386,0.848533578,0.797993721,0.890994716,0.970058963,0.877632284,0.839153075,0.938012099,YAHOO,24.0,0.006160164,3,3.0,2.0,2.160246899,1461,0,0,1,mixed,28158.890680375,42778.736431106,0.9357973676155494,0.965258647076829,0.97191613100704,0.965258647076829
Yahoo_A1real_45_data.out,0.839360223,0.998956885,0.948887344,0.898122392,1.0,0.429763561,0.865090403,0.990959666,0.015646732,0.998956885,1.0,0.993393602,YAHOO,125.0,0.000694444,1,1.0,1.0,0.0,1440,1,0,0,point,0.0,182.0,1.0,1.0,0.5267546907574705,1.0
Yahoo_A1real_46_data.out,0.791251663,0.707728203,0.981051703,0.996532923,0.917379497,0.925985153,0.964543456,0.989653913,0.978156728,0.898868892,0.64444544,0.300384618,YAHOO,24.0,0.075641915,3,36.33333333,1.0,49.9688792,1441,0,0,1,mixed,0.0,1858.0,0.128095985894151,0.1316568862440422,0.0350373309088905,0.1316568862440422
Yahoo_A1real_47_data.out,0.824894068,0.969279661,0.971751412,0.963629944,0.72019774,0.717620056,0.91924435,0.603919492,0.966207627,0.711970339,0.763877119,0.66779661,YAHOO,24.0,0.007007708,5,2.0,2.0,1.095445115,1427,0,0,1,mixed,0.0,24967.0,0.6300635144671841,0.7396612561750177,0.7260409315455187,0.7396612561750177
Yahoo_A1real_48_data.out,0.741307166,0.741174564,0.186247643,0.273927393,0.510622937,0.570839227,0.627151108,0.584512023,0.296072018,0.312706271,0.507926686,0.870579915,YAHOO,125.0,0.016678249,1,24.0,24.0,0.0,1439,0,1,0,sequence,71.0,24173.0,0.8524440518256773,0.8666961130742049,0.9544758539458188,0.8666961130742049
Yahoo_A1real_49_data.out,0.989704873,0.995767559,0.993250972,0.99988561,1.0,0.990619995,0.181880577,0.991649508,0.994051704,0.997712194,0.998627316,0.994166095,YAHOO,24.0,0.002053388,1,3.0,3.0,0.0,1461,0,1,0,sequence,0.10166666666667,0.61888888888889,0.9871970736168268,0.9817101051668954,0.9769090077732052,0.9817101051668954
Yahoo_A1real_4_data.out,0.987155963,0.959280169,0.324841214,0.921594919,1.0,0.971559633,0.911079746,0.992025406,0.096047989,0.985391673,0.984685956,0.988496824,YAHOO,22.0,0.003513703,3,1.666666667,1.0,0.942809042,1423,0,0,1,mixed,5.0,2575.0,1.0,1.0,0.7665726375176305,1.0
Yahoo_A1real_50_data.out,0.99825297,0.99825297,0.761006289,0.926974144,1.0,0.99825297,0.965059399,0.99825297,0.964360587,0.936857343,0.743486074,0.996156534,YAHOO,24.0,0.004864489,1,7.0,7.0,0.0,1439,0,1,0,sequence,4438.0,15822.0,0.9988028731045492,0.99890263367917,0.2597765363128491,0.99890263367917
Yahoo_A1real_51_data.out,0.858649789,0.89899789,0.957630098,0.866824895,0.9032173,0.841947961,0.468090717,0.797819972,0.982682841,0.987869198,0.875615331,0.722925457,YAHOO,24.0,0.002803083,3,1.333333333,1.0,0.471404521,1427,0,0,1,mixed,0.0,2910.0,0.8640196767392831,0.868060435699227,0.5883696416022488,0.868060435699227
Yahoo_A1real_52_data.out,0.870486556,0.954257362,0.959314981,0.960979513,0.890396927,0.817445583,0.021862996,0.963540333,0.958514725,0.880441741,0.737483995,0.973783611,YAHOO,24.0,0.007681564,4,2.75,2.0,1.920286437,1432,0,0,1,mixed,434.0,7845760.0,0.7113428443477704,0.9660290448467788,0.527285522359414,0.9660290448467788
Yahoo_A1real_53_data.out,0.98428519,0.995393584,0.803412009,0.693612164,0.999979618,0.968488851,0.917675594,0.995006319,0.913395296,0.969324528,0.822632587,0.991622845,YAHOO,24.0,0.011635866,4,4.25,1.0,5.629165125,1461,0,0,1,mixed,32.312155497534,42.771804062127,0.9994704252892292,0.9995518983216556,0.9967003421867362,0.9995518983216556
Yahoo_A1real_54_data.out,0.970618207,0.972826087,0.942425272,0.966202446,0.997961957,0.982846467,0.094599185,0.876358696,0.698709239,0.844769022,0.917798913,0.520380435,YAHOO,24.0,0.005398111,2,2.0,2.0,0.0,741,0,1,0,sequence,2.3785533450118,19.800706214689,0.8113975576662144,1.0,0.9966078697421982,1.0
Yahoo_A1real_55_data.out,0.829627023,0.95531316,0.922167488,0.964391274,0.873821253,0.786206897,0.3973962,0.77163969,0.881069669,0.997818438,0.898944405,0.7591133,YAHOO,24.0,0.003503854,4,1.25,1.0,0.433012702,1427,0,0,1,mixed,0.0,2672.0,0.79929676511955,0.8178621659634319,0.4849507735583685,0.8178621659634319
Yahoo_A1real_56_data.out,0.884447572,0.961717101,0.943420127,0.96312456,0.875369458,0.74799437,0.818367347,0.891836735,0.873680507,0.988669951,0.960591133,0.876495426,YAHOO,24.0,0.003503854,4,1.25,1.0,0.433012702,1427,0,0,1,mixed,48.0,81870.0,0.979746835443038,0.977777777777778,0.9105485232067512,0.977777777777778
Yahoo_A1real_57_data.out,0.803293899,0.872651357,0.943284621,0.922407794,0.56263048,0.696126189,0.878450476,0.768383206,0.894919972,0.997912317,0.94177685,0.785316632,YAHOO,24.0,0.002081888,3,1.0,1.0,0.0,1441,1,0,0,point,0.0,33693.0,0.8662494204914233,0.8592953175707,0.7726008344923505,0.8592953175707
Yahoo_A1real_58_data.out,0.999983281,0.48023005,0.57320315,0.87895608,0.999941484,1.0,0.218439135,1.0,0.280373832,0.339583368,0.457851972,0.995494291,YAHOO,51.0,0.029965157,1,43.0,43.0,0.0,1435,0,1,0,sequence,0.0,35.0,0.2612603581929965,0.9926991446137396,0.9108025928896016,0.9926991446137396
Yahoo_A1real_5_data.out,0.997910864,0.98781337,0.255745125,0.424442897,1.0,0.992688022,0.954909471,0.992688022,0.004352368,1.0,1.0,0.993732591,YAHOO,23.0,0.001389854,1,2.0,2.0,0.0,1439,0,1,0,sequence,1170.0,11000.0,1.0,1.0,1.0,1.0
Yahoo_A1real_60_data.out,0.97757964,0.929752424,0.836738227,0.905362708,0.999588816,0.978834834,0.890192175,0.980890755,0.931375519,0.750281337,0.700852666,0.983033241,YAHOO,125.0,0.010951403,5,3.2,3.0,1.6,1461,0,0,1,mixed,0.6105555555555601,2.3672222222222,0.9996539792387544,0.9903979238754324,0.9998269896193772,0.9903979238754324
Yahoo_A1real_61_data.out,0.648290372,0.559631003,0.433468691,0.125485523,0.595486111,0.629413842,0.607447622,0.454713983,0.764565678,0.679540372,0.655749765,0.589453861,YAHOO,24.0,0.016655101,2,12.0,12.0,11.0,1441,0,0,1,mixed,0.0,682.0,0.6837508821453775,0.7161256175017643,0.5277287697012467,0.7161256175017643
Yahoo_A1real_62_data.out,0.957318262,0.947476126,0.285909179,0.467160398,1.0,0.901383746,0.839115182,0.973884233,0.146657572,0.768368739,0.785909179,0.718281037,YAHOO,13.0,0.009446694,5,1.4,1.0,0.489897949,741,0,0,1,mixed,0.0,1.8834219389428,1.0,1.0,0.9970805760996496,1.0
Yahoo_A1real_63_data.out,0.998601399,0.998601399,0.042307692,0.622027972,0.996328671,0.998601399,0.996853147,0.998601399,0.71958042,0.931730769,0.876879371,0.996503497,YAHOO,125.0,0.005559416,1,8.0,8.0,0.0,1439,0,1,0,sequence,8.7591584010867,21.506543043076,0.986809923130678,0.965670859538784,0.9841893780573028,0.965670859538784
Yahoo_A1real_65_data.out,0.954648147,0.767885533,0.794766128,0.958873734,0.97872563,0.947138315,0.945527571,0.964521797,0.966090704,0.879298803,0.781357209,0.951865953,YAHOO,24.0,0.011938202,3,5.666666667,3.0,4.496912521,1424,0,1,0,sequence,2.0,15218.0,0.942681550232033,0.939880429783854,0.7583511016346838,0.939880429783854
Yahoo_A1real_66_data.out,0.988095238,0.931203723,0.703009306,0.866890836,0.962706338,0.988197133,0.710345765,0.98770464,0.801253312,0.910960533,0.906103526,0.981811698,YAHOO,86.0,0.014747191,6,3.5,3.0,2.217355783,1424,0,0,1,mixed,0.0,847.0,0.1667175779791603,0.9987441876251568,0.9523130706309608,0.9987441876251568
Yahoo_A1real_67_data.out,0.995120738,0.954796905,0.950228424,0.98887404,1.0,0.99526059,0.982145632,0.997094198,0.982875967,0.745454828,0.655219567,0.992618951,YAHOO,13.0,0.016163036,5,4.6,5.0,1.496662955,1423,0,1,0,sequence,0.0,293.0,0.9940372670807454,0.9939130434782608,0.8359627329192547,0.9939130434782608
Yahoo_A1real_6_data.out,0.998601399,0.998601399,0.001748252,0.581118881,0.987543706,0.926573427,0.994755245,0.998601399,0.997902098,0.990603147,0.985227273,0.996503497,YAHOO,11.0,0.005559416,1,8.0,8.0,0.0,1439,0,1,0,sequence,34.0,224.0,0.9716107617051012,0.9990391334730956,0.4924877707896575,0.9990391334730956
Yahoo_A1real_7_data.out,0.882180412,0.694860337,0.246630371,0.401211742,0.69723323,0.728153118,0.630135749,0.540634297,0.635622312,0.787909083,0.730441695,0.949392322,YAHOO,23.0,0.042867182,3,20.33333333,23.0,3.771236166,1423,0,1,0,sequence,0.0,2076.0,0.5608073951036325,0.8581642232974651,0.8576586986350834,0.8581642232974651
Yahoo_A1real_8_data.out,0.992654365,0.831227821,0.31238467,0.517459191,1.0,0.980482612,0.952164656,0.990063875,0.269943222,0.93761533,0.97246274,0.982327892,YAHOO,125.0,0.007042254,3,3.333333333,2.0,2.624669291,1420,0,0,1,mixed,0.0,2926.0,1.0,1.0,0.9497163120567376,1.0
Yahoo_A1real_9_data.out,0.986182851,0.966468664,0.544679752,0.893853306,0.999526515,0.970299587,0.882575758,0.964876033,0.901902548,0.986527204,0.895661157,0.970041322,YAHOO,144.0,0.005475702,4,2.0,1.5,1.224744871,1461,0,0,1,mixed,0.0,0.14166666666667,0.9995698554714384,0.9985375086028906,0.9995698554714384,0.9985375086028906
Yahoo_A2synthetic_100_data.out,0.231373588,0.546257062,0.81585452,0.917814266,1.0,0.421433616,0.935911017,0.185293079,0.735257768,0.770391949,1.0,0.987288136,YAHOO,235.0,0.002814919,2,2.0,2.0,0.0,1421,0,1,0,sequence,-241.726122698392,35422.2950562097,1.0,1.0,0.4737120677487649,1.0
Yahoo_A2synthetic_10_data.out,0.527454096,0.905455508,0.926995056,0.886564266,0.73799435,0.597634181,0.247881356,0.508562853,0.363788842,1.0,0.399894068,0.623587571,YAHOO,157.0,0.002814919,2,2.0,2.0,0.0,1421,0,1,0,sequence,-1549.60051249137,1781.47914710953,0.5469301340860974,0.544107268877911,0.7099505998588567,0.544107268877911
Yahoo_A2synthetic_11_data.out,0.471336326,0.901842665,0.923497913,0.974683046,1.0,0.426687141,0.420820537,0.538191984,0.780415781,1.0,1.0,0.967753366,YAHOO,133.0,0.006333568,3,3.0,3.0,0.0,1421,0,1,0,sequence,-1288.4912053444198,4492.0546085613205,1.0,1.0,0.5991501416430595,1.0
Yahoo_A2synthetic_12_data.out,0.542283298,0.985905567,0.939041579,0.606765328,0.358703312,0.285764623,0.12085976,0.36187456,0.536997886,1.0,0.824171952,0.239252995,YAHOO,118.0,0.00070373,1,1.0,1.0,0.0,1421,1,0,0,point,-1716.1728402295098,1756.67495057559,0.2866197183098591,0.2901408450704225,0.5838028169014085,0.2901408450704225
Yahoo_A2synthetic_13_data.out,0.444650424,0.93555791,0.944562147,0.996822034,1.0,0.268361582,0.629590395,0.600282486,0.929819915,1.0,1.0,0.973163842,YAHOO,105.0,0.002814919,2,2.0,2.0,0.0,1421,0,1,0,sequence,-1435.8133483540398,4298.9986399934005,1.0,1.0,0.5950952717007763,1.0
Yahoo_A2synthetic_14_data.out,0.211118986,0.293763288,0.695724073,0.17761241,1.0,0.16497362,0.993857784,0.131860776,0.839278683,1.0,1.0,0.981927711,YAHOO,35.0,0.006333568,3,3.0,3.0,0.0,1421,0,1,0,sequence,-165.031044984485,10640.2416388357,1.0,1.0,0.5146364494806421,1.0
Yahoo_A2synthetic_15_data.out,0.071176885,0.944326991,0.92670895,0.40944327,0.259689922,0.246300211,0.460183228,0.060958421,0.465821001,0.504933051,0.720577872,0.979210712,YAHOO,237.0,0.00070373,1,1.0,1.0,0.0,1421,1,0,0,point,-1732.7463531757,1954.1237572643104,0.5176056338028169,0.3661971830985915,0.3161971830985915,0.3661971830985915
Yahoo_A2synthetic_16_data.out,0.092690678,0.45480226,0.933262712,0.898923023,0.995409605,0.193855932,0.52930791,0.176377119,0.322033898,1.0,0.83845339,0.987288136,YAHOO,184.0,0.002814919,2,2.0,2.0,0.0,1421,0,1,0,sequence,-969.1594552207408,7619.48340953066,0.2644671841919548,1.0,0.4109033168666196,1.0
