timestamp,value-0,is_anomaly
0,0.016053618557822703,0
1,0.05625719866065619,0
2,0.11392117590684561,0
3,0.19889839298868703,0
4,0.24758127370240482,0
5,0.3132974865652578,0
6,0.3660198861331912,0
7,0.4290480693969231,0
8,0.49903686712838335,0
9,0.5324242199837048,0
10,0.5876980986066523,0
11,0.634204043179941,0
12,0.6902693206441407,0
13,0.7337730573139861,0
14,0.7687390594583939,0
15,0.8168723200508111,0
16,0.8402924296682408,0
17,0.8752815756900276,0
18,0.8931980078040312,0
19,0.922329862832055,0
20,0.9434450155745233,0
21,0.9766438081553012,0
22,0.9851461145086592,0
23,0.9844032686004347,0
24,1.007112162459135,0
25,0.9985701158090947,0
26,0.9918107769776026,0
27,0.9909045651244216,0
28,0.9767024450862523,0
29,0.9692634272468506,0
30,0.9425951210054887,0
31,0.928713299229709,0
32,0.9057571656582605,0
33,0.8769392213623182,0
34,0.8456790791213556,0
35,0.8179892725348413,0
36,0.7660660032113638,0
37,0.7209808597914413,0
38,0.6953845046452014,0
39,0.6508551699680436,0
40,0.5861575921550967,0
41,0.5305222281172592,0
42,0.4906361900926623,0
43,0.41295044617935045,0
44,0.36241559636283355,0
45,0.30766656393905706,0
46,0.23774400555158484,0
47,0.1740929997345225,0
48,0.12720328704338946,0
49,0.06306373848183956,0
50,-0.01803181859914246,0
51,-0.06372235070944218,0
52,-0.13037060089976202,0
53,-0.19077401843753486,0
54,-0.2591824476265066,0
55,-0.30496334864321306,0
56,-0.38182591558324247,0
57,-0.4317585351490777,0
58,-0.48353667411893547,0
59,-0.5482519194927363,0
60,-0.5871403870353938,0
61,-0.6401927987149296,0
62,-0.6843072587821554,0
63,-0.7346370122496135,0
64,-0.7888651639354897,0
65,-0.8252043398444381,0
66,-0.8543318459123387,0
67,-0.8755632167676531,0
68,-0.8991581669055011,0
69,-0.9381156228459031,0
70,-0.9397827005298488,0
71,-0.9665885564058777,0
72,-0.9695775677151612,0
73,-0.9939486619197585,0
74,-0.9853024553456741,0
75,-0.9914606001742051,0
76,-1.006939604514492,0
77,-0.9826700165180902,0
78,-0.9963654722101687,0
79,-0.9732854651095818,0
80,-0.941438631780476,0
81,-0.9188167391521184,0
82,-0.9076422080452817,0
83,-0.8723233332641478,0
84,-0.8670312675659548,0
85,-0.8048942596806857,0
86,-0.7556161493283757,0
87,-0.7167577173899785,0
88,-0.6873477107726209,0
89,-0.6595788580753122,0
90,-0.5846324000354362,0
91,-0.5403885852858857,0
92,-0.48653459407981337,0
93,-0.40618695994009035,0
94,-0.3774836669924729,0
95,-0.2980342639673445,0
96,-0.2386145280557016,0
97,-0.18127534348367533,0
98,-0.10635199157822647,0
99,-0.06302050917951588,0
100,0.0017201268438208654,0
101,0.053644856516089905,0
102,0.1223119770299777,0
103,0.20519993803323727,0
104,0.24746098032660072,0
105,0.3104625798265443,0
106,0.3724806804071251,0
107,0.4406420854930839,0
108,0.48292482336212184,0
109,0.5319812392488615,0
110,0.5883072432182993,0
111,0.650407588226795,0
112,0.6899552633142201,0
113,0.7327309764769631,0
114,0.76448055323957,0
115,0.8118020684705809,0
116,0.8491918553653662,0
117,0.8885048982646908,0
118,0.9178865860940313,0
119,0.9246388139898206,0
120,0.9463698090111314,0
121,0.9726478255032034,0
122,1.0191200479159792,0
123,0.9807986534603642,0
124,1.0163880469755768,0
125,1.005765149830392,0
126,1.000641580061904,0
127,0.9789304822116272,0
128,0.9594359840194334,0
129,0.9706662271418558,0
130,0.9532659550975096,0
131,0.933728907652725,0
132,0.9080813886902092,0
133,0.8660189590777297,0
134,0.821520553394117,0
135,0.7942456413965553,0
136,0.7800813850262356,0
137,0.7315274003329063,0
138,0.6740793181617566,0
139,0.6256666811877393,0
140,0.5695090726435367,0
141,0.5400532224083069,0
142,0.4769193080128661,0
143,0.434249557534616,0
144,0.3495046527983071,0
145,0.3050212898848007,0
146,0.23566937503420826,0
147,0.19536203437627894,0
148,0.1354757395476319,0
149,0.05662867330209363,0
150,-0.010693012472575869,0
151,-0.08060252550150229,0
152,-0.14055167961900827,0
153,-0.19695151786687848,0
154,-0.2506945448530423,0
155,-0.3225945995217601,0
156,-0.37483073875833617,0
157,-0.43386985911830256,0
158,-0.4974629348893143,0
159,-0.5477295302471217,0
160,-0.5999269604734492,0
161,-0.6302363593871295,0
162,-0.6768831194693873,0
163,-0.7272946528607037,0
164,-0.7872667402148904,0
165,-0.8201941060405995,0
166,-0.8607846103104202,0
167,-0.8878478470813986,0
168,-0.9034882627490947,0
169,-0.9135261730406665,0
170,-0.9585025475757432,0
171,-0.9673728665330172,0
172,-1.0000400855505358,0
173,-0.9948422623600481,0
174,-0.9970914850715727,0
175,-0.9871816377125766,0
176,-0.9918723171481667,0
177,-0.9937856754127146,0
178,-0.9823930643563165,0
179,-0.9591188877303524,0
180,-0.9403156650727162,0
181,-0.928739566408549,0
182,-0.9139550442789623,0
183,-0.8574900853978998,0
184,-0.8291635526909336,0
185,-0.7874552553114662,0
186,-0.7766083503795509,0
187,-0.7438276040839188,0
188,-0.664036197760459,0
189,-0.6236859476217109,0
190,-0.5833426135587136,0
191,-0.5256038265838585,0
192,-0.4850820058474743,0
193,-0.40765639952091093,0
194,-0.35415911450011583,0
195,-0.30137251859436515,0
196,-0.21328125647036716,0
197,-0.17665143484255466,0
198,-0.12432519860439195,0
199,-0.05689927443661213,0
200,0.021308452671648905,0
201,0.08440333237115691,0
202,0.13391172172939436,0
203,0.2048183238831567,0
204,0.2699816782292647,0
205,0.3233257390465473,0
206,0.3933504047450667,0
207,0.4382661192171109,0
208,0.5018292511332818,0
209,0.5666264121217368,0
210,0.5937370924905542,0
211,0.6489097573526271,0
212,0.6994160493893298,0
213,0.7340684638926828,0
214,0.7665260642648273,0
215,0.8312208720800368,0
216,0.8700145238757129,0
217,0.8789106820538128,0
218,0.9258676579619957,0
219,0.9367833336997138,0
220,0.9516138820348117,0
221,0.9627368507376518,0
222,0.9809699710203152,0
223,1.000781566919923,0
224,1.008390073468373,0
225,0.99609468674502,0
226,0.9947362220577242,0
227,1.0008428886898608,0
228,0.9594496090192566,0
229,0.9529233017430274,0
230,0.9457467963385093,0
231,0.9375979593327736,0
232,0.8873134784074076,0
233,0.8814618805164972,0
234,0.8329186098704177,0
235,0.7921834808465562,0
236,0.7395775287104637,0
237,0.7091412372694373,0
238,0.674771221242748,0
239,0.6352814974570407,0
240,0.5919862965134413,0
241,0.5101373030209858,0
242,0.45728505153743104,0
243,0.41205837693336017,0
244,0.3488631519840502,0
245,0.29946896657212235,0
246,0.21050847820708357,0
247,0.1731294761521839,0
248,0.12806982993976979,0
249,0.04476716866852748,0
