timestamp,value-0,is_anomaly
0,-0.009659044554819664,0
1,0.06342233652330158,0
2,0.12293023499531615,0
3,0.19002752289369088,0
4,0.25493069444972544,0
5,0.3146409896185724,0
6,0.3629313597726818,0
7,0.43426972140097897,0
8,0.47952157994582817,0
9,0.5444266946640691,0
10,0.5993528393688229,0
11,0.630058569038811,0
12,0.6943421099773008,0
13,0.7276515259447118,0
14,0.7518016067069999,0
15,0.8024210300674903,0
16,0.8481458852994707,0
17,0.880899426024703,0
18,0.919072286083897,0
19,0.9051923747531971,0
20,0.9380581728848715,0
21,0.9817270060197357,0
22,0.9755622847459233,0
23,0.9885903811820965,0
24,0.9922075570499315,0
25,1.0142721696839097,0
26,0.9982071784517211,0
27,0.9985535859735517,0
28,0.9765243464802219,0
29,0.9540841363966768,0
30,0.9637737754901667,0
31,0.9331304258052769,0
32,0.8962454104141087,0
33,0.8712053241126595,0
34,0.835962282966507,0
35,0.8017670141449135,0
36,0.7678061117483209,0
37,0.701615087220196,0
38,0.6686393807829623,0
39,0.6450219474546096,0
40,0.5879045257352157,0
41,0.5357776214777383,0
42,0.46851426431613474,0
43,0.42605657491024523,0
44,0.3718787564889153,0
45,0.31115411905665,0
46,0.24105577702511977,0
47,0.17450872583063348,0
48,0.12953085748760004,0
49,0.051155356893585205,0
50,0.0048525424359371514,0
51,-0.07237150746191742,0
52,-0.1193467324822505,0
53,-0.18401526738916352,0
54,-0.26220277012915966,0
55,-0.3106225036552607,0
56,-0.3866183573983398,0
57,-0.4242658902719198,0
58,-0.475920768440709,0
59,-0.5289971444029952,0
60,-0.5857237028305575,0
61,-0.6605110119240097,0
62,-0.68234489681383,0
63,-0.7372758071756647,0
64,-0.7668296696558832,0
65,-0.8184306723182152,0
66,-0.8558386435908185,0
67,-0.8671023267289808,0
68,-0.9155442450868231,0
69,-0.9358033938657493,0
70,-0.9579914482719192,0
71,-0.965931282668565,0
72,-0.964865681994687,0
73,-1.0158771240161026,0
74,-1.0000647759637717,0
75,-0.9921823067208434,0
76,-1.0046263779968385,0
77,-0.990790119374633,0
78,-0.9719508850485482,0
79,-0.9616146357271225,0
80,-0.9633182937455979,0
81,-0.9185697552398611,0
82,-0.897096811542906,0
83,-0.8767006926143437,0
84,-0.8405600533388858,0
85,-0.8051796000661819,0
86,-0.7683543763683627,0
87,-0.7130156093216365,0
88,-0.6970124609253414,0
89,-0.6400934868851156,0
90,-0.5975720871574777,0
91,-0.5242229640859287,0
92,-0.4880295224316851,0
93,-0.4226333712703425,0
94,-0.3463622200004485,0
95,-0.2956551212057565,0
96,-0.25031304078374544,0
97,-0.1974976594090776,0
98,-0.09861743781937657,0
99,-0.06619749266996895,0
100,0.0009162949389150419,0
101,0.06814593955236421,0
102,0.14206267672085632,0
103,0.20516372667562963,0
104,0.2437753946084162,0
105,0.3166589333810048,0
106,0.37016053424158274,0
107,0.44954997849506906,0
108,0.499274585904932,0
109,0.5259976096999848,0
110,0.5892487944416782,0
111,0.6543515265930812,0
112,0.6972656071294049,0
113,0.7405287664654658,0
114,0.7806064647819817,0
115,0.821787266177906,0
116,0.8592354510850442,0
117,0.8824586490957191,0
118,0.9008754445829856,0
119,0.9303735563438837,0
120,0.9396553295531755,0
121,0.9755297709178002,0
122,0.9820363381905369,0
123,0.9793339565387436,0
124,1.004548798829928,0
125,1.0121046544959704,0
126,0.9916274415243194,0
127,0.9913310970103767,0
128,0.9815577671551022,0
129,0.9585615070250395,0
130,0.9589198073639282,0
131,0.9375705100064081,0
132,0.9035923553452284,0
133,0.8665694118393689,0
134,0.8606119145863546,0
135,0.8127758707797076,0
136,0.760081642838475,0
137,0.7131024356341965,0
138,0.684748548661716,0
139,0.6525243073840383,0
140,0.6032308314568474,0
141,0.5221362334117797,0
142,0.4692472304299236,0
143,0.4176863237213121,0
144,0.36369346045554074,0
145,0.2895774446953851,0
146,0.22905648184743008,0
147,0.1724684999270599,0
148,0.11668254450167533,0
149,0.03235181451175185,0
150,-0.010148970421899153,0
151,-0.06741554574865569,0
152,-0.13487410809042538,0
153,-0.20643847540421834,0
154,-0.2791951093438951,0
155,-0.3168887066927657,0
156,-0.39461734730653986,0
157,-0.4435392648395561,0
158,-0.485067609628535,0
159,-0.559805220647466,0
160,-0.6290632522502057,0
161,-0.6490690268590199,0
162,-0.6855380961641481,0
163,-0.75629462831265,0
