timestamp,value-0,is_anomaly
0,0.019336579675829704,0
1,0.06280863973489463,0
2,0.10820644831294204,0
3,0.19938067165563544,0
4,0.24691705211818463,0
5,0.30276581810451003,0
6,0.3704196181551424,0
7,0.4305020341785033,0
8,0.47860183053426086,0
9,0.5366580031561744,0
10,0.5949346323015104,0
11,0.6335751264884991,0
12,0.6871250845568534,0
13,0.7215898120513672,0
14,0.7667892305876364,0
15,0.824174987035645,0
16,0.8500048118956074,0
17,0.8754427458097586,0
18,0.9158151394965777,0
19,0.9240705883845034,0
20,0.9506151297972993,0
21,0.9619217771420949,0
22,0.9836901876224521,0
23,1.0085214408004046,0
24,0.9898580388428587,0
25,0.9923219483169614,0
26,0.9911530828583971,0
27,1.0034791271712937,0
28,0.9664243697577154,0
29,0.9702357886201689,0
30,0.9486457521122897,0
31,0.9382585199664579,0
32,0.9032196906099802,0
33,0.8607151429224382,0
34,0.8254432188949385,0
35,0.8264585006648433,0
36,0.7593195883852523,0
37,0.7165237911630724,0
38,0.683619171749308,0
39,0.6374724989185726,0
40,0.5962498895310374,0
41,0.5264713982003459,0
42,0.45845083423852107,0
43,0.41816170797565233,0
44,0.37824825036337806,0
45,0.3244933648532852,0
46,0.25382524443145377,0
47,0.18196108725185073,0
48,0.1124558984233552,0
49,0.06926436136105645,0
50,0.002589382752756474,0
51,-0.0802686588929282,0
52,-0.13099229588213948,0
53,-0.18849095052914594,0
54,-0.24677890612373332,0
55,-0.31149347749072426,0
56,-0.3661436782672052,0
57,-0.44507375030660173,0
58,-0.48050186801382677,0
59,-0.5411916865818808,0
60,-0.60678232906678,0
61,-0.6400949418243282,0
62,-0.6886906018383849,0
63,-0.7051302713643912,0
64,-0.7775394932501352,0
65,-0.8197556243542814,0
66,-0.8475018518420415,0
67,-0.8905333262509872,0
68,-0.9193961125684584,0
69,-0.9217588394987404,0
70,-0.9495955397115055,0
71,-0.972355260173446,0
72,-0.9826010953672524,0
73,-0.9983071345032757,0
74,-0.9852021714207009,0
75,-1.0138229251613124,0
76,-1.0057077616369456,0
77,-1.0055328351459027,0
78,-0.9885192521745163,0
79,-0.9720990657304855,0
80,-0.9494624602532664,0
81,-0.9143618165813012,0
82,-0.8838208153295823,0
83,-0.8695312324053415,0
84,-0.8514042980714588,0
85,-0.8004779731489967,0
86,-0.7724118974529983,0
87,-0.7171385547874255,0
88,-0.6899719141732522,0
89,-0.6435943633605543,0
90,-0.5821012897406408,0
91,-0.5400823800679044,0
92,-0.47127134437148244,0
93,-0.44421277314832447,0
94,-0.3749235024388115,0
95,-0.30106138480351846,0
96,-0.24588244702596102,0
97,-0.17042630204404957,0
98,-0.11680870365934608,0
99,-0.0657900278938557,0
100,0.03434021743203947,0
101,0.06157986757651025,0
102,0.12110585773634462,0
103,0.19358833506343046,0
104,0.25584749884049385,0
105,0.3143899666911247,0
106,0.37396662523063523,0
107,0.43479523158247413,0
108,0.4848888059410755,0
109,0.5347070107349257,0
110,0.587847458067994,0
111,0.6492028395278532,0
112,0.6937112762098027,0
113,0.7153992355131885,0
114,0.7895860162959011,0
115,0.8165625216730894,0
116,0.851163509972778,0
117,0.8933495650438283,0
118,0.8935558433317466,0
119,0.9300751533524598,0
120,0.9571234089670326,0
121,0.9540181915167482,0
122,0.9837553681691428,0
123,1.0193988476435514,0
124,1.0006422920680675,0
125,0.9828941857186514,0
126,0.9959411423768281,0
127,0.9976713614284937,0
128,0.9748201182890347,0
129,0.9474668185445052,0
130,0.9439047532719703,0
131,0.9271294558712366,0
132,0.9110011326389215,0
133,0.8661512000840988,0
134,0.8584196418733457,0
135,0.7971035168555445,0
136,0.7682310826684396,0
137,0.7379617063305114,0
138,0.6828046012318904,0
139,0.6176994769477498,0
140,0.5730203496281956,0
141,0.5302247724250545,0
142,0.4717994392809662,0
143,0.40403296208990436,0
144,0.3624996451352198,0
145,0.3114614248503951,0
146,0.2579142398569871,0
147,0.187611927207238,0
148,0.13062081250085666,0
149,0.05197381333345022,0
150,-0.00024826274846968463,0
151,-0.0578691383170822,0
152,-0.15050741335383525,0
153,-0.22256462352013184,0
154,-0.2547099039078047,0
155,-0.3354905956599789,0
156,-0.38889445526130584,0
157,-0.4465280389952652,0
158,-0.47525012736433525,0
159,-0.5534891728880336,0
160,-0.5828351340373735,0
161,-0.6322482823616344,0
162,-0.6836614669372492,0
163,-0.7436288559734323,0
164,-0.78111699627917,0
165,-0.8243332892840622,0
166,-0.8541782478900855,0
167,-0.883870959174866,0
168,-0.8880518779410747,0
169,-0.9476242959815168,0
170,-0.9607576284540372,0
171,-0.9682088673689158,0
172,-0.9717205339156427,0
173,-0.9658279597308843,0
174,-0.9997665070136793,0
175,-1.0236995551755046,0
176,-0.9845505223539647,0
177,-0.9926425349767707,0
178,-0.9888874301263998,0
179,-0.9645979483362146,0
180,-0.959667372596021,0
181,-0.9241776263422025,0
182,-0.8948726028227773,0
183,-0.8798662491129005,0
184,-0.8440505558034409,0
185,-0.8116246034853081,0
186,-0.7678492182921907,0
187,-0.7251312868913076,0
